단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-01-02 20:56:00,40000,중곡동,서울 광진구 중곡동 266-5,교통소통장애,미견인
2022-01-02 21:13:00,40000,군자동,서울특별시 광진구 면목로 30,보도,미견인
2022-01-02 21:30:00,40000,구의동,서울 광진구 구의동 252-139,교통소통장애,미견인
2022-01-02 21:31:00,40000,구의동,서울특별시 광진구 자양로 116,교통소통장애,미견인
2022-01-02 21:31:00,40000,구의동,서울특별시 광진구 자양로 116,교통소통장애,미견인
2022-01-02 21:40:00,40000,화양동,서울 광진구 화양동 191,교통소통장애,미견인
2022-01-02 21:41:00,40000,화양동,서울 광진구 화양동 191,교통소통장애,미견인
2022-01-02 21:41:00,40000,화양동,서울특별시 광진구 광나루로 386,교통소통장애,미견인
2022-01-02 22:46:00,40000,광장동,서울특별시 광진구 아차산로 553,횡단보도,미견인
2022-01-02 23:54:00,40000,중곡동,서울 광진구 중곡동 440,주차금지(황색점선)구역,미견인
2022-01-03 00:00:00,40000,중곡동,서울 광진구 중곡동 437-8 주차장앞,교통소통장애,미견인
2022-01-03 00:11:00,40000,중곡동,서울 광진구 중곡동 169-83,교통소통장애,미견인
2022-01-03 00:19:00,40000,자양동,서울 광진구 자양동 74-26 공원입구 막음,교통소통장애,미견인
2022-01-03 00:30:00,40000,화양동,서울특별시 광진구 능동로13길 36,교통소통장애,미견인
2022-01-03 07:00:00,40000,구의동,서울 광진구 구의동 55-1 주차장막음,교통소통장애,견인처리
2022-01-03 07:02:00,50000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2022-01-03 07:10:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-01-03 07:14:00,50000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-01-03 07:16:00,40000,구의동,리젠트오피스텔건너편,소화전,미견인
2022-01-03 08:35:00,40000,군자동,서울 광진구 군자동 489,보도,견인처리
2022-01-03 08:42:00,40000,광장동,서울 광진구 광장동 566,교통소통장애,견인처리
2022-01-03 08:54:00,40000,구의동,218-25,버스정류소,미견인
2022-01-03 08:56:00,120000,중곡동,서울특별시 광진구 용마산로22길 20,보도,견인처리
2022-01-03 09:02:00,120000,자양동,서울 광진구 자양동 578-2,교통소통장애,견인처리
2022-01-03 09:04:00,120000,자양동,서울 광진구 자양동 520-7,교통소통장애,견인처리
2022-01-03 09:11:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-01-03 09:17:00,40000,중곡동,MB모터스 옆,교통소통장애,미견인
2022-01-03 09:23:00,40000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-01-03 09:24:00,40000,능동,서울특별시 광진구 천호대로116길 36,주차금지(황색점선)구역,미견인
2022-01-03 09:44:00,40000,화양동,서울 광진구 화양동 169-7,도로 모퉁이,미견인
2022-01-03 09:48:00,40000,중곡동,MB모터스 옆,교통소통장애,미견인
2022-01-03 09:52:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-01-03 09:54:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2022-01-03 10:11:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-01-03 10:17:00,40000,능동,서울특별시 광진구 천호대로116길 18,교통소통장애,미견인
2022-01-03 10:17:00,120000,구의동,강변 스파랜드 앞,교차로,미견인
2022-01-03 10:18:00,120000,구의동,서울특별시 광진구 광나루로 478,교통소통장애,미견인
